unit_number,time_in_cycles,actual_RUL,predicted_RUL,error,sensor_14_roc,sensor_2_roc,risk_level
46,116,140,109.17084,-30.82916259765625,5.990000000000691,0.06000000000005912,Low
46,117,139,107.84797,-31.15203094482422,-4.860000000000582,-0.5099999999999909,Low
46,118,138,110.23023,-27.76976776123047,6.300000000000182,1.2100000000000364,Low
46,119,137,107.88029,-29.119712829589844,-5.729999999999563,-0.4600000000000364,Low
46,120,136,110.13312,-25.86688232421875,3.149999999999636,-0.13999999999998636,Low
46,121,135,110.15626,-24.84374237060547,-0.8000000000001819,0.8399999999999181,Low
46,122,134,113.405594,-20.594406127929688,-1.9399999999995998,-0.7399999999998954,Low
46,123,133,110.34248,-22.657516479492188,-2.449999999999818,-0.08000000000004093,Low
46,124,132,114.652214,-17.34778594970703,2.9199999999991633,0.10000000000002274,Low
46,125,131,111.63542,-19.364578247070312,-1.0999999999994543,-0.2699999999999818,Low
46,126,130,110.84557,-19.15442657470703,4.109999999999673,0.39999999999997726,Low
46,127,129,110.03609,-18.963912963867188,-3.630000000000109,0.10000000000002274,Low
46,128,128,115.68118,-12.318817138671875,-0.8599999999996726,-0.5,Low
46,129,127,114.3313,-12.668701171875,5.100000000000364,-0.010000000000104592,Low
46,130,126,110.13949,-15.860511779785156,-6.030000000000655,0.06000000000005912,Low
46,131,125,114.27257,-10.727432250976562,5.630000000000109,0.5299999999999727,Low
46,132,124,113.87926,-10.120742797851562,-8.769999999999527,-0.2899999999999636,Low
46,133,123,110.66559,-12.33441162109375,7.889999999999418,-0.03999999999996362,Low
46,134,122,108.98148,-13.018516540527344,-3.6599999999998545,0.15999999999996817,Low
46,135,121,107.176476,-13.823524475097656,7.760000000000218,-0.01999999999998181,Low
46,136,120,110.644264,-9.355735778808594,-7.9099999999998545,0.2799999999999727,Low
46,137,119,109.712555,-9.287445068359375,-1.5799999999999272,-0.38999999999998636,Low
46,138,118,105.54238,-12.457618713378906,8.069999999999709,-0.13999999999998636,Low
46,139,117,109.1195,-7.880500793457031,-1.4399999999995998,0.01999999999998181,Low
46,140,116,110.04597,-5.954032897949219,-4.630000000000109,0.2599999999999909,Low
46,141,115,110.95302,-4.0469818115234375,-0.4400000000005093,-0.16999999999995907,Low
46,142,114,114.27251,0.2725067138671875,3.5900000000001455,0.2599999999999909,Low
46,143,113,115.60057,2.6005706787109375,-2.619999999999891,-0.16000000000008185,Low
46,144,112,118.295906,6.295906066894531,2.2600000000002183,-0.029999999999972715,Low
46,145,111,113.96974,2.9697418212890625,-2.9200000000000728,0.01999999999998181,Low
46,146,110,113.74978,3.7497787475585938,-5.119999999999891,0.4600000000000364,Low
46,147,109,111.93419,2.9341888427734375,9.590000000000146,-0.2400000000000091,Low
46,148,108,108.2127,0.21269989013671875,2.339999999999236,-0.6499999999999773,Low
46,149,107,112.475235,5.4752349853515625,-6.559999999999491,0.2899999999999636,Low
46,150,106,111.90588,5.9058837890625,3.369999999999891,0.2599999999999909,Low
46,151,105,112.49885,7.498847961425781,-0.9800000000004729,0.06000000000005912,Low
46,152,104,112.958565,8.958564758300781,-4.719999999999345,-0.39999999999997726,Low
46,153,103,111.98895,8.98895263671875,4.199999999999818,0.18999999999994088,Low
46,154,102,113.86683,11.866828918457031,-1.699999999999818,0.06000000000005912,Low
46,155,101,114.88375,13.883750915527344,-3.9200000000000728,0.37999999999999545,Low
46,156,100,114.30057,14.300567626953125,4.289999999999964,-0.6700000000000728,Low
46,157,99,116.85645,17.85645294189453,-5.829999999999927,0.2599999999999909,Low
46,158,98,125.28121,27.281211853027344,5.789999999999964,0.2400000000000091,Low
46,159,97,122.497086,25.497085571289062,-1.7200000000002547,-0.1999999999999318,Low
46,160,96,119.71036,23.710357666015625,-1.430000000000291,-0.2300000000000182,Low
46,161,95,117.76065,22.760650634765625,1.0,-0.009999999999990905,Low
46,162,94,119.27697,25.27696990966797,2.9400000000005093,0.13999999999998636,Low
46,163,93,118.08376,25.083763122558594,-0.31999999999970896,0.18999999999994088,Low
46,164,92,117.79764,25.797637939453125,2.069999999999709,-0.029999999999972715,Low
46,165,91,116.06782,25.06781768798828,3.519999999999527,-0.7200000000000273,Low
46,166,90,110.71374,20.71373748779297,-0.7399999999997817,0.4900000000000091,Low
46,167,89,115.39082,26.390823364257812,-6.529999999999745,0.5,Low
46,168,88,117.16573,29.165733337402344,-3.4600000000000364,-0.4199999999999591,Low
46,169,87,109.177795,22.17779541015625,5.069999999999709,0.2300000000000182,Low
46,170,86,110.34884,24.348838806152344,-0.8499999999994543,-0.6200000000000045,Low
46,171,85,110.46048,25.460479736328125,0.7799999999997453,0.11000000000001364,Low
46,172,84,111.16345,27.1634521484375,-3.9400000000005093,0.7199999999999136,Low
46,173,83,109.78357,26.7835693359375,7.0,-0.34999999999990905,Low
46,174,82,108.304726,26.304725646972656,1.2800000000006548,0.2199999999999136,Low
46,175,81,109.795105,28.79510498046875,-2.199999999999818,-0.2199999999999136,Low
46,176,80,105.65209,25.65209197998047,-6.780000000000655,0.4799999999999045,Low
46,177,79,101.29702,22.297019958496094,9.150000000000546,-0.40999999999996817,Low
46,178,78,106.90766,28.90766143798828,-7.410000000000764,-0.14999999999997726,Low
46,179,77,101.209496,24.209495544433594,0.19000000000050932,0.5399999999999636,Low
46,180,76,105.56249,29.56249237060547,0.7799999999997453,-0.2300000000000182,Low
46,181,75,99.63813,24.63813018798828,-5.880000000000109,-0.17999999999994998,Low
46,182,74,99.80484,25.804840087890625,2.9600000000000364,0.2999999999999545,Low
46,183,73,95.352646,22.352645874023438,4.730000000000473,-0.08999999999991815,Low
46,184,72,101.06789,29.067886352539062,-7.960000000000036,-0.2800000000000864,Low
46,185,71,103.17068,32.170677185058594,6.739999999999782,0.7100000000000364,Low
46,186,70,101.190384,31.190383911132812,-4.170000000000073,-0.67999999999995,Low
46,187,69,104.90781,35.907806396484375,3.0799999999999272,0.1999999999999318,Low
46,188,68,107.19993,39.199928283691406,2.7100000000000364,0.009999999999990905,Low
46,189,67,109.83864,42.83863830566406,0.09000000000014552,0.08000000000004093,Low
46,190,66,103.6487,37.64869689941406,-5.5900000000001455,0.12000000000000455,Low
46,191,65,103.39226,38.39225769042969,3.4600000000000364,-0.40999999999996817,Low
46,192,64,107.06148,43.06147766113281,3.75,-0.13999999999998636,Low
46,193,63,105.527176,42.52717590332031,-5.1899999999996,0.2799999999999727,Low
46,194,62,89.709656,27.70965576171875,0.009999999999308784,0.2999999999999545,Low
46,195,61,87.121864,26.121864318847656,6.350000000000364,0.05000000000006821,Low
46,196,60,86.74654,26.746536254882812,-7.519999999999527,-0.32000000000005,Low
46,197,59,86.32386,27.32386016845703,-3.9000000000005457,-0.10000000000002274,Low
46,198,58,83.10787,25.107872009277344,2.1900000000005093,0.7599999999999909,Low
46,199,57,77.737854,20.73785400390625,2.2100000000000364,-0.9199999999999591,Medium
46,200,56,85.51176,29.511756896972656,2.259999999999309,0.4700000000000273,Low
46,201,55,83.35967,28.35967254638672,-6.619999999999891,-0.08000000000004093,Low
46,202,54,78.35504,24.35504150390625,-0.8800000000001091,0.13999999999998636,Medium
46,203,53,91.98399,38.98399353027344,4.680000000000291,0.34000000000003183,Low
46,204,52,91.61825,39.618247985839844,-0.23000000000047294,-0.35000000000002274,Low
46,205,51,89.59675,38.59674835205078,-0.8499999999994543,-0.7200000000000273,Low
46,206,50,95.59222,45.59221649169922,-0.3100000000004002,0.5,Low
46,207,49,85.21504,36.21504211425781,-0.6399999999994179,0.2900000000000773,Low
46,208,48,103.246506,55.24650573730469,4.109999999999673,-0.5800000000000409,Low
46,209,47,93.269554,46.269554138183594,1.7799999999997453,1.3899999999999864,Low
46,210,46,92.828835,46.828834533691406,-3.009999999999309,-0.6499999999999773,Low
46,211,45,93.060356,48.06035614013672,4.779999999999745,-0.5499999999999545,Low
46,212,44,75.59498,31.59497833251953,-2.819999999999709,0.37999999999999545,Medium
46,213,43,85.05065,42.05065155029297,-3.910000000000764,0.10999999999989996,Low
46,214,42,82.40436,40.40435791015625,7.8100000000004,0.06000000000005912,Low
46,215,41,66.427124,25.4271240234375,-4.980000000000473,-0.19000000000005457,Medium
46,216,40,62.739563,22.73956298828125,-2.269999999999527,0.06000000000005912,Medium
46,217,39,50.794697,11.794696807861328,1.25,-0.11000000000001364,Medium
46,218,38,48.51345,10.513450622558594,4.970000000000255,-0.15999999999996817,Medium
46,219,37,56.049923,19.049922943115234,-12.770000000000437,0.6000000000000227,Medium
46,220,36,43.65516,7.655158996582031,3.7600000000002183,0.01999999999998181,Medium
46,221,35,40.335865,5.335865020751953,-3.9700000000002547,-0.36000000000001364,Medium
46,222,34,39.26837,5.26837158203125,8.0,-0.10000000000002274,Medium
46,223,33,37.52431,4.524311065673828,-7.949999999999818,0.10000000000002274,Medium
46,224,32,44.309933,12.309932708740234,1.7600000000002183,-0.009999999999990905,Medium
46,225,31,36.352455,5.352455139160156,1.4799999999995634,0.4800000000000182,Medium
46,226,30,41.456036,11.456035614013672,2.8200000000006185,-0.6400000000001,Medium
46,227,29,42.44043,13.4404296875,0.7799999999997453,0.16000000000008185,Medium
46,228,28,44.29963,16.29962921142578,-0.27000000000043656,-0.22000000000002728,Medium
46,229,27,41.983025,14.983024597167969,0.5200000000004366,0.6000000000000227,Medium
46,230,26,38.747646,12.74764633178711,-2.5799999999999272,0.37000000000000455,Medium
46,231,25,38.23245,13.23244857788086,-6.170000000000073,-0.6100000000000136,Medium
46,232,24,36.58937,12.589370727539062,5.359999999999673,-0.2300000000000182,Medium
46,233,23,32.71516,9.715160369873047,-6.819999999999709,0.16999999999995907,Medium
46,234,22,27.48161,5.481609344482422,4.630000000000109,-0.2400000000000091,High
46,235,21,24.65808,3.658079147338867,6.239999999999782,0.6600000000000819,High
46,236,20,27.663317,7.66331672668457,-9.319999999999709,-0.35000000000002274,High
46,237,19,24.414793,5.414793014526367,4.519999999999527,-0.03999999999996362,High
46,238,18,23.576387,5.576387405395508,0.38000000000010914,0.12000000000000455,High
46,239,17,20.122734,3.1227340698242188,-3.7799999999997453,0.4799999999999045,High
46,240,16,20.469952,4.469951629638672,0.8800000000001091,-0.67999999999995,High
46,241,15,21.179676,6.179676055908203,-0.16000000000076398,-0.2799999999999727,High
46,242,14,19.79138,5.791379928588867,-3.2299999999995634,0.25,High
46,243,13,17.08097,4.080970764160156,1.3400000000001455,0.4800000000000182,High
46,244,12,14.81318,2.8131799697875977,3.0799999999999272,0.17999999999994998,High
46,245,11,16.582823,5.582822799682617,-2.2799999999997453,-0.5,High
46,246,10,14.976595,4.976594924926758,-1.2700000000004366,0.4600000000000364,High
46,247,9,12.996338,3.996337890625,-0.819999999999709,-0.38999999999998636,High
46,248,8,11.673942,3.6739416122436523,6.970000000000255,0.5099999999999909,High
46,249,7,11.312451,4.312451362609863,-6.230000000000473,-0.4500000000000455,High
46,250,6,10.010327,4.010327339172363,1.0799999999999272,0.44000000000005457,High
46,251,5,9.190478,4.190478324890137,-3.380000000000109,0.009999999999990905,High
46,252,4,9.986914,5.986913681030273,3.0399999999999636,0.029999999999972715,High
46,253,3,6.5444007,3.544400691986084,0.680000000000291,0.5299999999999727,High
46,254,2,5.323372,3.3233718872070312,-4.399999999999636,-0.37000000000000455,High
46,255,1,4.6571875,3.6571874618530273,-2.100000000000364,-0.14999999999997726,High
46,256,0,3.5908976,3.590897560119629,-2.699999999999818,0.6900000000000546,High
54,1,256,126.390594,-129.60940551757812,0.0,0.0,Low
54,2,255,114.15714,-140.84285736083984,6.319999999999709,-0.12000000000000455,Low
54,3,254,117.435074,-136.56492614746094,0.0500000000001819,-0.37999999999999545,Low
54,4,253,119.230385,-133.76961517333984,-3.5,0.2800000000000864,Low
54,5,252,121.94585,-130.0541534423828,2.9899999999997817,-0.7300000000000182,Low
54,6,251,122.45292,-128.54708099365234,-2.5499999999992724,0.18999999999994088,Low
54,7,250,122.112686,-127.88731384277344,-0.9700000000002547,0.4500000000000455,Low
54,8,249,123.56505,-125.43495178222656,-0.819999999999709,-0.22000000000002728,Low
54,9,248,123.241234,-124.7587661743164,2.5399999999999636,0.08000000000004093,Low
54,10,247,122.87553,-124.12447357177734,4.539999999999964,-0.2599999999999909,Low
54,11,246,123.52035,-122.47965240478516,-4.9099999999998545,0.2799999999999727,Low
54,12,245,123.2459,-121.75409698486328,3.6699999999991633,0.15999999999996817,Low
54,13,244,122.404594,-121.59540557861328,-2.0499999999992724,0.25,Low
54,14,243,122.89588,-120.10411834716797,1.2999999999992724,-0.4399999999999409,Low
54,15,242,122.85443,-119.14556884765625,-6.809999999999491,-0.030000000000086402,Low
54,16,241,123.70141,-117.29859161376953,1.6700000000000728,0.2900000000000773,Low
54,17,240,124.29841,-115.70159149169922,7.050000000000182,-0.07000000000005002,Low
54,18,239,123.9163,-115.08370208740234,-4.720000000000255,-0.40999999999996817,Low
54,19,238,124.120026,-113.87997436523438,2.649999999999636,0.08000000000004093,Low
54,20,237,123.97303,-113.02696990966797,-2.9899999999997817,0.6200000000000045,Low
54,21,236,123.925804,-112.0741958618164,2.899999999999636,-0.7100000000000364,Low
54,22,235,123.386086,-111.6139144897461,-7.399999999999636,0.12999999999999545,Low
54,23,234,124.456474,-109.54352569580078,5.5900000000001455,-0.09000000000003183,Low
54,24,233,124.07901,-108.92098999023438,-1.6599999999998545,0.7799999999999727,Low
54,25,232,124.334496,-107.6655044555664,5.619999999999891,-0.4899999999998954,Low
54,26,231,124.80319,-106.19680786132812,-8.860000000000582,0.01999999999998181,Low
54,27,230,122.332504,-107.66749572753906,6.710000000000036,-0.12000000000000455,Low
54,28,229,121.27758,-107.72241973876953,-3.4600000000000364,-0.25,Low
54,29,228,117.56348,-110.4365234375,3.9200000000000728,0.31999999999993634,Low
54,30,227,118.246544,-108.75345611572266,-2.089999999999236,-0.07999999999992724,Low
54,31,226,117.673386,-108.32661437988281,-3.130000000000109,-0.030000000000086402,Low
54,32,225,120.737816,-104.2621841430664,-2.2600000000002183,0.5900000000000318,Low
54,33,224,121.07012,-102.92987823486328,6.989999999999782,-0.35000000000002274,Low
54,34,223,119.795265,-103.2047348022461,-1.550000000000182,-0.33999999999991815,Low
54,35,222,122.06912,-99.93087768554688,1.1300000000001091,0.05999999999994543,Low
54,36,221,120.61432,-100.38568115234375,1.4000000000005457,-0.25,Low
54,37,220,122.875885,-97.12411499023438,-0.48000000000047294,0.13999999999998636,Low
54,38,219,122.27892,-96.72107696533203,-4.149999999999636,0.37999999999999545,Low
54,39,218,122.63158,-95.36842346191406,12.13000000000011,0.05000000000006821,Low
54,40,217,123.32435,-93.67565155029297,-13.900000000000546,-0.2400000000000091,Low
54,41,216,121.229515,-94.7704849243164,6.8400000000001455,0.2300000000000182,Low
54,42,215,121.87794,-93.12206268310547,-2.7100000000000364,-0.12999999999999545,Low
54,43,214,122.26066,-91.73934173583984,2.550000000000182,-0.13000000000010914,Low
54,44,213,122.24285,-90.75714874267578,1.3500000000003638,-0.14999999999997726,Low
54,45,212,121.41914,-90.58085632324219,-7.5700000000006185,0.39999999999997726,Low
54,46,211,121.53355,-89.4664535522461,0.48000000000047294,-0.2099999999999227,Low
54,47,210,120.77491,-89.22509002685547,-1.230000000000473,0.2999999999999545,Low
54,48,209,120.53314,-88.46685791015625,-1.5100000000002183,-0.009999999999990905,Low
54,49,208,121.73465,-86.26535034179688,4.720000000000255,0.029999999999972715,Low
54,50,207,122.272644,-84.72735595703125,4.489999999999782,-0.38999999999998636,Low
54,51,206,123.95899,-82.04100799560547,-1.1599999999998545,0.2400000000000091,Low
54,52,205,123.171715,-81.82828521728516,-0.15999999999985448,-0.2899999999999636,Low
54,53,204,122.27375,-81.72624969482422,-6.609999999999673,0.35000000000002274,Low
54,54,203,121.88661,-81.11338806152344,10.769999999999527,-0.2300000000000182,Low
54,55,202,121.851776,-80.14822387695312,-6.729999999999563,-0.5299999999999727,Low
54,56,201,122.05975,-78.94024658203125,-3.5799999999999272,0.9199999999999591,Low
54,57,200,123.466286,-76.5337142944336,-4.289999999999964,-0.10000000000002274,Low
54,58,199,122.48434,-76.51566314697266,7.6799999999993815,-0.2999999999999545,Low
54,59,198,122.592,-75.40799713134766,2.5600000000004,0.10000000000002274,Low
54,60,197,121.479675,-75.52032470703125,-3.0799999999999272,-0.40000000000009095,Low
54,61,196,123.64632,-72.35368347167969,6.579999999999927,0.32000000000005,Low
54,62,195,116.42438,-78.57562255859375,-0.8299999999999272,-0.15999999999996817,Low
54,63,194,120.055534,-73.94446563720703,-2.119999999999891,0.35999999999989996,Low
54,64,193,121.79522,-71.20478057861328,-1.1000000000003638,-0.14999999999997726,Low
54,65,192,123.238594,-68.76140594482422,1.0399999999999636,-0.2400000000000091,Low
54,66,191,121.91011,-69.08988952636719,-6.199999999999818,0.6399999999999864,Low
54,67,190,123.56464,-66.43536376953125,-0.10999999999967258,-0.42999999999995,Low
54,68,189,123.40394,-65.59606170654297,3.509999999999309,-0.029999999999972715,Low
54,69,188,123.93772,-64.0622787475586,-4.5900000000001455,-0.34000000000003183,Low
54,70,187,122.46745,-64.53254699707031,-0.9099999999998545,0.6100000000000136,Low
54,71,186,122.623566,-63.376434326171875,4.710000000000036,-0.3100000000000591,Low
54,72,185,118.13434,-66.86566162109375,-3.719999999999345,0.19000000000005457,Low
54,73,184,118.411736,-65.58826446533203,5.059999999999491,0.15999999999996817,Low
54,74,183,115.73888,-67.26112365722656,-11.029999999999745,-0.2799999999999727,Low
54,75,182,115.66643,-66.33357238769531,13.710000000000036,-0.40999999999996817,Low
54,76,181,115.556366,-65.44363403320312,1.2299999999995634,0.5399999999999636,Low
54,77,180,117.05307,-62.946929931640625,-7.670000000000073,-0.39999999999997726,Low
54,78,179,117.41105,-61.588951110839844,3.800000000000182,0.2300000000000182,Low
54,79,178,115.22017,-62.77983093261719,-2.9200000000000728,0.08999999999991815,Low
54,80,177,115.101746,-61.89825439453125,2.3299999999999272,0.43000000000006366,Low
54,81,176,122.02114,-53.978858947753906,0.7600000000002183,-0.6599999999999682,Low
54,82,175,121.19022,-53.809776306152344,-5.819999999999709,-0.07000000000005002,Low
54,83,174,118.68684,-55.31316375732422,8.80999999999949,0.12999999999999545,Low
54,84,173,121.86053,-51.13947296142578,-2.2799999999997453,0.6100000000000136,Low
54,85,172,121.38746,-50.61254119873047,-1.1300000000001091,0.029999999999972715,Low
54,86,171,123.96494,-47.035057067871094,7.029999999999745,-0.9900000000000091,Low
54,87,170,123.87312,-46.12687683105469,-3.6899999999996,0.04000000000007731,Low
54,88,169,123.69765,-45.30235290527344,-1.9799999999995634,0.4599999999999227,Low
54,89,168,123.17097,-44.82903289794922,-0.7900000000008731,-0.5199999999999818,Low
54,90,167,124.46238,-42.537620544433594,2.130000000000109,0.5399999999999636,Low
54,91,166,121.65151,-44.348487854003906,1.180000000000291,-0.2099999999999227,Low
54,92,165,123.297226,-41.70277404785156,-5.0600000000004,-0.19000000000005457,Low
54,93,164,123.09217,-40.90782928466797,11.170000000000073,0.4800000000000182,Low
54,94,163,122.6947,-40.3052978515625,-6.319999999999709,-0.12000000000000455,Low
54,95,162,124.59663,-37.40337371826172,-5.0,0.43000000000006366,Low
54,96,161,122.61943,-38.38056945800781,1.75,-0.2700000000000955,Low
54,97,160,123.134285,-36.86571502685547,2.7799999999997453,0.009999999999990905,Low
54,98,159,121.57811,-37.42189025878906,-0.4099999999998545,0.2400000000000091,Low
54,99,158,122.26407,-35.735931396484375,-3.130000000000109,-0.07999999999992724,Low
54,100,157,120.75172,-36.24828338623047,5.220000000000255,0.06999999999993634,Low
54,101,156,121.82079,-34.17920684814453,3.300000000000182,-0.16999999999995907,Low
54,102,155,121.33479,-33.66520690917969,-3.130000000000109,0.009999999999990905,Low
54,103,154,121.461975,-32.53802490234375,2.4700000000002547,-0.4399999999999409,Low
54,104,153,113.46108,-39.538917541503906,-5.990000000000691,-0.19000000000005457,Low
54,105,152,113.40982,-38.590179443359375,-1.3999999999996362,0.6299999999999955,Low
54,106,151,112.02603,-38.973968505859375,4.399999999999636,0.07000000000005002,Low
54,107,150,112.30003,-37.69996643066406,-0.9499999999998181,-0.37999999999999545,Low
54,108,149,111.87755,-37.12245178222656,0.32000000000061846,-0.11000000000001364,Low
54,109,148,112.457565,-35.54243469238281,-6.280000000000655,0.25,Low
54,110,147,114.141624,-32.858375549316406,7.650000000000546,-0.030000000000086402,Low
54,111,146,113.040726,-32.95927429199219,-4.650000000000546,0.35000000000002274,Low
54,112,145,112.76504,-32.234962463378906,3.980000000000473,-0.2599999999999909,Low
54,113,144,111.20305,-32.79695129394531,-2.4000000000005457,-0.4600000000000364,Low
54,114,143,112.02517,-30.974830627441406,5.8400000000001455,0.2600000000001046,Low
54,115,142,113.701935,-28.298065185546875,-3.880000000000109,0.4599999999999227,Low
54,116,141,116.186905,-24.813095092773438,0.4600000000000364,-0.05999999999994543,Low
54,117,140,120.11341,-19.88658905029297,0.24000000000069122,-0.3300000000000409,Low
54,118,139,119.488846,-19.511154174804688,1.769999999999527,0.06000000000005912,Low
54,119,138,118.38925,-19.610748291015625,-2.630000000000109,-0.10000000000002274,Low
54,120,137,117.96771,-19.03228759765625,0.47000000000025466,0.2899999999999636,Low
54,121,136,115.34932,-20.650680541992188,-3.230000000000473,-0.049999999999954525,Low
54,122,135,118.16428,-16.835716247558594,0.7600000000002183,-0.04000000000007731,Low
54,123,134,118.55936,-15.440643310546875,-0.9799999999995634,-0.05999999999994543,Low
54,124,133,121.063194,-11.936805725097656,6.670000000000073,-0.07000000000005002,Low
54,125,132,120.99086,-11.009140014648438,-1.0300000000006548,0.16000000000008185,Low
54,126,131,121.02918,-9.970817565917969,-1.5900000000001455,-0.030000000000086402,Low
54,127,130,117.80787,-12.192131042480469,3.5900000000001455,0.030000000000086402,Low
54,128,129,119.29629,-9.703712463378906,-2.0999999999994543,-0.04000000000007731,Low
54,129,128,118.27239,-9.727607727050781,-2.4200000000000728,0.13999999999998636,Low
54,130,127,118.943016,-8.056983947753906,-0.4499999999998181,0.3100000000000591,Low
54,131,126,118.68033,-7.319671630859375,5.710000000000036,-0.39999999999997726,Low
54,132,125,119.610596,-5.389404296875,-5.700000000000728,-0.2800000000000864,Low
54,133,124,111.88107,-12.118927001953125,3.8400000000001455,0.08000000000004093,Low
54,134,123,112.72866,-10.271339416503906,2.100000000000364,0.3300000000000409,Low
54,135,122,112.99057,-9.009429931640625,-1.5100000000002183,0.16999999999995907,Low
54,136,121,111.97067,-9.029327392578125,-3.4700000000002547,-0.37999999999999545,Low
54,137,120,108.57916,-11.42083740234375,11.780000000000655,0.3300000000000409,Low
54,138,119,104.50801,-14.491989135742188,-7.860000000000582,-0.35000000000002274,Low
54,139,118,108.990326,-9.009674072265625,2.5100000000002183,0.11000000000001364,Low
54,140,117,105.67907,-11.320930480957031,-2.5299999999997453,-0.18000000000006366,Low
54,141,116,106.82487,-9.175132751464844,-1.2700000000004366,-0.049999999999954525,Low
54,142,115,111.4484,-3.5515975952148438,1.7399999999997817,0.5399999999999636,Low
54,143,114,106.710464,-7.2895355224609375,-4.229999999999563,-0.6699999999999591,Low
54,144,113,103.35659,-9.643409729003906,-1.480000000000473,0.7300000000000182,Low
54,145,112,102.213295,-9.786705017089844,11.8700000000008,-0.20000000000004547,Low
54,146,111,105.70314,-5.2968597412109375,-8.140000000000327,-0.35000000000002274,Low
54,147,110,101.397766,-8.60223388671875,0.6300000000001091,0.17000000000007276,Low
54,148,109,103.144455,-5.8555450439453125,-3.2700000000004366,-0.7000000000000455,Low
54,149,108,102.576065,-5.4239349365234375,3.800000000000182,0.75,Low
54,150,107,106.71016,-0.2898406982421875,1.5,-0.2400000000000091,Low
54,151,106,100.08304,-5.916961669921875,-6.569999999999709,-0.12000000000000455,Low
54,152,105,95.97225,-9.027748107910156,11.420000000000073,-0.05999999999994543,Low
54,153,104,98.19282,-5.807182312011719,-3.9200000000000728,0.2999999999999545,Low
54,154,103,104.12063,1.1206283569335938,-5.970000000000255,-0.1999999999999318,Low
54,155,102,103.38305,1.3830490112304688,2.7799999999997453,0.6099999999999,Low
54,156,101,108.661385,7.661384582519531,0.7600000000002183,-0.35999999999989996,Low
54,157,100,105.99058,5.990577697753906,3.0299999999997453,0.5799999999999272,Low
54,158,99,101.223045,2.2230453491210938,4.8700000000008,-0.6200000000000045,Low
54,159,98,102.59127,4.591270446777344,-4.040000000000873,0.5400000000000773,Low
54,160,97,95.00373,-1.9962692260742188,4.690000000000509,-0.6600000000000819,Low
54,161,96,83.24064,-12.759361267089844,-10.109999999999673,0.6000000000000227,Low
54,162,95,79.77815,-15.221847534179688,5.039999999999964,-0.029999999999972715,Medium
54,163,94,80.40124,-13.598762512207031,0.9299999999993815,-0.4600000000000364,Low
54,164,93,74.82893,-18.171066284179688,-1.6799999999993815,0.17000000000007276,Medium
54,165,92,82.10796,-9.892036437988281,-2.3900000000003274,-0.15000000000009095,Low
54,166,91,78.53252,-12.467483520507812,-0.9600000000000364,0.36000000000001364,Medium
54,167,90,75.91032,-14.089683532714844,1.6300000000001091,0.10000000000002274,Medium
54,168,89,76.60683,-12.393173217773438,8.359999999999673,-0.12000000000000455,Medium
54,169,88,77.61679,-10.383209228515625,-2.3299999999999272,0.0,Medium
54,170,87,74.99798,-12.002021789550781,-1.199999999999818,-0.42999999999995,Medium
54,171,86,77.05844,-8.941558837890625,-5.109999999999673,0.12000000000000455,Medium
54,172,85,77.41992,-7.580078125,0.5999999999994543,-0.010000000000104592,Medium
54,173,84,71.92351,-12.076492309570312,2.2600000000002183,0.5600000000000591,Medium
54,174,83,69.37007,-13.629928588867188,2.4600000000000364,-0.75,Medium
54,175,82,69.06664,-12.933357238769531,-2.4700000000002547,0.20000000000004547,Medium
54,176,81,68.795815,-12.204185485839844,2.9099999999998545,0.2299999999999045,Medium
54,177,80,66.68825,-13.311752319335938,0.28000000000065484,0.3000000000000682,Medium
54,178,79,70.35493,-8.645072937011719,8.4399999999996,-0.3300000000000409,Medium
54,179,78,72.02601,-5.973991394042969,-9.590000000000146,0.07000000000005002,Medium
54,180,77,67.10383,-9.896171569824219,5.760000000000218,0.2099999999999227,Medium
54,181,76,66.18842,-9.811576843261719,-2.8100000000004,-0.4199999999999591,Medium
54,182,75,65.3838,-9.616203308105469,2.0399999999999636,-0.2999999999999545,Medium
54,183,74,61.333687,-12.666313171386719,-3.019999999999527,0.2799999999999727,Medium
54,184,73,66.24942,-6.750579833984375,0.22000000000025466,0.25,Medium
54,185,72,67.80115,-4.1988525390625,1.8499999999994543,0.39999999999997726,Medium
54,186,71,59.36288,-11.63711929321289,-1.0399999999999636,0.01999999999998181,Medium
54,187,70,58.34851,-11.6514892578125,2.280000000000655,-0.4700000000000273,Medium
54,188,69,61.81989,-7.180110931396484,-1.110000000000582,0.0,Medium
54,189,68,61.717155,-6.282844543457031,4.0,0.38000000000010914,Medium
54,190,67,61.429913,-5.570087432861328,-3.4099999999998545,-0.44000000000005457,Medium
54,191,66,60.115925,-5.884075164794922,1.3100000000004002,-0.07000000000005002,Medium
54,192,65,59.24653,-5.753471374511719,6.259999999999309,0.010000000000104592,Medium
54,193,64,58.240753,-5.759246826171875,-4.960000000000036,0.9799999999999045,Medium
54,194,63,54.008053,-8.991947174072266,2.410000000000764,-0.2599999999999909,Medium
54,195,62,58.314087,-3.6859130859375,-8.0600000000004,-0.5199999999999818,Medium
54,196,61,57.69265,-3.3073501586914062,-3.2700000000004366,0.3300000000000409,Medium
54,197,60,57.265213,-2.7347869873046875,12.420000000000073,0.01999999999998181,Medium
54,198,59,47.798813,-11.201187133789062,1.25,-0.09000000000003183,Medium
54,199,58,46.12893,-11.871070861816406,0.1000000000003638,0.22000000000002728,Medium
54,200,57,47.138508,-9.861492156982422,-4.980000000000473,-0.44000000000005457,Medium
